timestamp,mint,progress,R,A,unique_buyers,top3_pct,lp_burn,price_sol,price_usd,mcap_usd,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like
2025-06-02T02:22:42.649115+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:22:54.742911+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:23:16.716488+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:23:28.811342+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:23:41.547773+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:23:53.862071+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:24:14.896492+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:24:36.595863+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,-0.0,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:24:48.725182+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,-0.0034,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:25:01.182119+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:25:13.278543+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:25:35.485884+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:25:48.205387+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,-0.0034,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
