2025-06-06 17:52:14,878 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:52:14,880 | INFO | 📊 active trackers: 15
2025-06-06 17:52:47,657 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:52:47,658 | INFO | 📊 active trackers: 15
2025-06-06 17:53:21,443 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:53:21,444 | INFO | 📊 active trackers: 15
2025-06-06 17:53:57,983 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:53:57,985 | INFO | 📊 active trackers: 15
2025-06-06 17:54:33,848 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:54:33,851 | INFO | 📊 active trackers: 15
2025-06-06 17:55:08,549 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:55:08,550 | INFO | 📊 active trackers: 15
2025-06-06 17:55:41,003 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:55:41,005 | INFO | 📊 active trackers: 15
2025-06-06 17:56:13,467 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:56:13,469 | INFO | 📊 active trackers: 15
2025-06-06 17:56:46,352 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:56:46,353 | INFO | 📊 active trackers: 15
2025-06-06 17:57:18,191 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:57:18,191 | INFO | 📊 active trackers: 15
2025-06-06 17:57:50,562 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:57:50,562 | INFO | 📊 active trackers: 15
2025-06-06 17:58:22,717 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:58:22,719 | INFO | 📊 active trackers: 15
2025-06-06 17:58:57,039 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:58:57,040 | INFO | 📊 active trackers: 15
2025-06-06 17:59:32,534 | WARNING | Moralis HTTP 500
2025-06-06 17:59:32,637 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:59:32,638 | INFO | 📊 active trackers: 15
2025-06-06 18:00:07,857 | WARNING | Moralis HTTP 500
2025-06-06 18:00:07,960 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:00:07,960 | INFO | 📊 active trackers: 15
2025-06-06 18:00:43,412 | WARNING | Moralis HTTP 500
2025-06-06 18:00:43,516 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:00:43,517 | INFO | 📊 active trackers: 15
2025-06-06 18:01:18,745 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:01:18,746 | INFO | 📊 active trackers: 15
2025-06-06 18:01:52,578 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:01:52,580 | INFO | 📊 active trackers: 15
2025-06-06 18:02:28,243 | WARNING | Moralis HTTP 500
2025-06-06 18:02:28,345 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:02:28,345 | INFO | 📊 active trackers: 15
2025-06-06 18:03:00,629 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:03:00,631 | INFO | 📊 active trackers: 15
2025-06-06 18:03:36,290 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:03:36,291 | INFO | 📊 active trackers: 15
2025-06-06 18:04:11,039 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:04:11,041 | INFO | 📊 active trackers: 15
2025-06-06 18:04:45,151 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:04:45,152 | INFO | 📊 active trackers: 15
2025-06-06 18:05:19,845 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:05:19,846 | INFO | 📊 active trackers: 15
2025-06-06 18:05:55,679 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:05:55,681 | INFO | 📊 active trackers: 15
2025-06-06 18:06:30,728 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:06:30,730 | INFO | 📊 active trackers: 15
